STATE,COUNTY,STNAME,CTYNAME,AGEGRP,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,H_MALE,H_FEMALE
39,27,Ohio,Clinton County,25-29,1184,1151,47,19,0,4,12,8,1,2,30,13
39,27,Ohio,Clinton County,30-34,1105,1144,37,19,3,2,5,8,5,0,34,18
39,27,Ohio,Clinton County,35-39,1183,1243,32,24,4,1,7,6,1,2,28,24
39,27,Ohio,Clinton County,40-44,1127,1172,28,23,0,3,5,8,2,1,24,19
39,27,Ohio,Clinton County,45-49,1235,1275,22,23,3,11,9,21,0,0,32,14
39,27,Ohio,Clinton County,50-54,1368,1308,24,19,3,6,4,10,0,1,12,21
39,27,Ohio,Clinton County,55-59,1396,1505,30,27,3,4,3,8,1,0,14,7
39,27,Ohio,Clinton County,60-64,1427,1494,33,27,7,2,6,5,0,0,15,5
39,27,Ohio,Clinton County,65-69,1097,1209,21,23,4,4,7,4,0,0,11,5
39,27,Ohio,Clinton County,70-74,857,916,15,12,5,5,2,4,1,2,4,3
39,27,Ohio,Clinton County,75-79,553,681,9,13,2,0,0,4,0,0,3,2
39,27,Ohio,Clinton County,80-84,324,486,5,6,0,1,2,1,0,0,1,0
39,27,Ohio,Clinton County,85,290,542,4,7,0,0,2,2,0,0,3,4
39,29,Ohio,Columbiana County,0-4,2484,2385,58,55,12,6,11,8,1,3,132,113
39,29,Ohio,Columbiana County,5-9,2757,2656,57,47,4,7,10,7,2,2,125,99
39,29,Ohio,Columbiana County,10-14,2880,2738,41,44,7,4,10,5,1,2,63,61
39,29,Ohio,Columbiana County,15-19,2895,2693,63,44,8,3,11,7,1,0,57,53
39,29,Ohio,Columbiana County,20-24,2630,2430,100,52,12,3,2,19,0,5,96,65
39,29,Ohio,Columbiana County,25-29,2883,2715,243,43,20,6,15,26,1,0,139,53
39,29,Ohio,Columbiana County,30-34,2765,2504,273,37,8,2,8,13,3,2,170,58
39,29,Ohio,Columbiana County,35-39,2874,2617,348,27,27,4,29,9,0,2,136,56
39,29,Ohio,Columbiana County,40-44,2922,2736,224,20,8,6,10,17,1,3,93,49
39,29,Ohio,Columbiana County,45-49,3247,3070,162,26,11,5,15,10,1,1,75,17
39,29,Ohio,Columbiana County,50-54,3343,3315,119,22,12,0,14,13,0,3,57,27
39,29,Ohio,Columbiana County,55-59,3872,3888,93,28,13,6,4,11,2,0,38,12
39,29,Ohio,Columbiana County,60-64,3857,4034,74,37,6,16,9,9,0,2,35,7
39,29,Ohio,Columbiana County,65-69,3366,3409,39,24,9,3,4,9,0,2,18,9
39,29,Ohio,Columbiana County,70-74,2436,2685,33,27,4,2,11,7,0,0,13,8
39,29,Ohio,Columbiana County,75-79,1626,2076,10,15,2,2,8,5,0,0,7,7
39,29,Ohio,Columbiana County,80-84,1009,1436,10,17,1,2,2,2,0,1,7,5
39,29,Ohio,Columbiana County,85,891,1734,5,19,2,0,1,5,0,0,10,11
39,31,Ohio,Coshocton County,0-4,1217,1022,11,18,3,3,3,17,0,0,18,13
39,31,Ohio,Coshocton County,5-9,1176,1086,11,15,1,0,4,1,2,1,33,17
39,31,Ohio,Coshocton County,10-14,1200,1132,12,16,2,1,2,1,1,2,27,20
39,31,Ohio,Coshocton County,15-19,1124,1001,20,9,2,2,4,7,1,1,17,28
39,31,Ohio,Coshocton County,20-24,926,918,14,14,2,1,1,7,0,0,11,17
39,31,Ohio,Coshocton County,25-29,1046,1062,17,13,3,7,3,4,0,0,20,14
39,31,Ohio,Coshocton County,30-34,961,978,13,7,4,3,2,6,0,1,10,12
39,31,Ohio,Coshocton County,35-39,1084,1059,12,13,3,1,0,8,0,0,10,11
39,31,Ohio,Coshocton County,40-44,913,922,13,11,1,8,4,6,1,1,10,15
39,31,Ohio,Coshocton County,45-49,1081,1102,17,18,5,4,4,2,0,0,15,7
39,31,Ohio,Coshocton County,50-54,1182,1145,16,11,4,5,5,6,2,0,4,6
39,31,Ohio,Coshocton County,55-59,1255,1279,16,8,7,5,3,4,0,0,6,4
39,31,Ohio,Coshocton County,60-64,1252,1326,21,15,7,5,3,2,0,1,4,2
39,31,Ohio,Coshocton County,65-69,1087,1114,11,17,3,1,3,4,0,0,2,2
39,31,Ohio,Coshocton County,70-74,824,884,12,4,4,3,0,5,0,0,2,3
39,31,Ohio,Coshocton County,75-79,552,740,5,7,1,2,2,4,0,0,7,2
39,31,Ohio,Coshocton County,80-84,402,532,4,14,1,1,1,1,0,0,0,0
39,31,Ohio,Coshocton County,85,287,539,3,13,1,2,1,1,0,0,3,2
39,33,Ohio,Crawford County,0-4,1140,1068,12,17,2,3,2,2,0,30,50,41
39,33,Ohio,Crawford County,5-9,1170,1169,14,10,7,5,20,3,1,0,33,32
39,33,Ohio,Crawford County,10-14,1245,1174,22,15,4,6,9,8,0,3,41,37
39,33,Ohio,Crawford County,15-19,1185,1154,15,14,1,0,6,4,1,0,33,36
39,33,Ohio,Crawford County,20-24,1110,1073,28,10,0,1,18,4,1,1,38,30
39,33,Ohio,Crawford County,25-29,1203,1169,24,15,3,9,5,9,0,0,24,23
39,33,Ohio,Crawford County,30-34,1008,1045,30,10,5,3,7,12,0,1,33,16
39,33,Ohio,Crawford County,35-39,1047,1158,20,9,1,1,7,5,0,1,21,37
39,33,Ohio,Crawford County,40-44,1143,1208,20,8,4,2,20,27,0,0,13,21
39,33,Ohio,Crawford County,45-49,1320,1294,21,8,7,4,11,8,1,1,25,18
39,33,Ohio,Crawford County,50-54,1349,1292,15,7,3,0,10,4,0,0,15,16
39,33,Ohio,Crawford County,55-59,1440,1499,15,10,7,7,4,8,0,1,6,14
39,33,Ohio,Crawford County,60-64,1432,1491,12,5,3,4,5,7,1,1,10,10
39,33,Ohio,Crawford County,65-69,1246,1415,10,1,5,2,3,7,0,0,6,11
39,33,Ohio,Crawford County,70-74,947,1137,3,4,3,2,3,4,1,0,8,19
39,33,Ohio,Crawford County,75-79,707,906,5,3,3,0,4,0,0,0,5,4
39,33,Ohio,Crawford County,80-84,464,662,2,7,2,4,1,1,0,0,1,4
39,33,Ohio,Crawford County,85,390,717,5,3,0,0,1,0,0,0,6,4
39,35,Ohio,Cuyahoga County,0-4,19719,18610,13528,12790,106,128,1334,1192,38,25,3306,2960
39,35,Ohio,Cuyahoga County,5-9,18685,17479,13696,13291,182,112,1219,1150,14,19,3497,3168
39,35,Ohio,Cuyahoga County,10-14,20018,18957,13484,13336,113,114,1124,1258,18,23,3577,3462
39,35,Ohio,Cuyahoga County,15-19,21678,20679,13170,13151,110,146,1216,1179,17,18,3527,3381
39,35,Ohio,Cuyahoga County,20-24,23122,23023,13101,13762,121,104,1523,1654,15,6,3261,3083
39,35,Ohio,Cuyahoga County,25-29,27940,27460,14552,16767,123,158,1859,2025,28,18,3434,3272
39,35,Ohio,Cuyahoga County,30-34,26916,25839,10259,13229,135,117,2229,2144,26,23,3232,3182
39,35,Ohio,Cuyahoga County,35-39,24543,23741,9605,12687,112,105,1842,1813,22,30,2889,2945
39,35,Ohio,Cuyahoga County,40-44,21510,21579,8569,11030,124,110,1537,1612,31,26,2485,2589
39,35,Ohio,Cuyahoga County,45-49,23812,24478,9898,12556,109,106,1301,1400,9,18,2018,2333
39,35,Ohio,Cuyahoga County,50-54,26292,27455,9810,12478,92,113,1115,1254,10,23,1865,1928
39,35,Ohio,Cuyahoga County,55-59,30199,31529,11169,14137,97,115,952,1150,8,17,1568,1796
39,35,Ohio,Cuyahoga County,60-64,29573,31447,10544,13565,84,80,808,987,5,15,1288,1481
39,35,Ohio,Cuyahoga County,65-69,24539,26680,7854,10770,55,64,752,989,4,13,903,1005
39,35,Ohio,Cuyahoga County,70-74,17642,21080,5189,7595,32,52,620,754,1,3,553,721
39,35,Ohio,Cuyahoga County,75-79,11993,16425,3570,5728,18,25,380,448,7,4,363,535
39,35,Ohio,Cuyahoga County,80-84,8204,12355,2324,4382,6,9,238,230,5,3,226,335
39,35,Ohio,Cuyahoga County,85,8562,17347,2326,5072,8,19,183,292,1,0,191,373
39,37,Ohio,Darke County,0-4,1590,1410,13,16,2,9,5,5,1,1,56,52
39,37,Ohio,Darke County,5-9,1572,1545,22,11,6,5,6,2,4,1,38,39
39,37,Ohio,Darke County,10-14,1780,1683,15,16,3,3,1,10,1,2,40,52
39,37,Ohio,Darke County,15-19,1666,1514,11,13,5,4,10,8,0,0,51,41
39,37,Ohio,Darke County,20-24,1422,1282,14,8,0,0,6,9,2,0,38,16
39,37,Ohio,Darke County,25-29,1393,1373,14,14,3,2,6,5,2,0,46,30
39,37,Ohio,Darke County,30-34,1311,1235,14,4,4,4,2,9,3,1,36,32
39,37,Ohio,Darke County,35-39,1429,1426,16,7,1,4,12,11,0,2,45,29
39,37,Ohio,Darke County,40-44,1419,1353,10,7,0,3,5,6,0,0,18,14
39,37,Ohio,Darke County,45-49,1566,1519,7,4,4,9,7,8,0,0,16,20
39,37,Ohio,Darke County,50-54,1664,1723,12,6,3,5,7,11,2,1,11,20
39,37,Ohio,Darke County,55-59,1816,1843,11,7,5,7,12,21,0,0,24,14
39,37,Ohio,Darke County,60-64,1743,1769,13,7,4,4,25,5,0,0,11,10
39,37,Ohio,Darke County,65-69,1432,1563,7,2,4,3,6,4,0,0,4,5
39,37,Ohio,Darke County,70-74,1107,1290,3,4,3,3,3,8,0,0,7,7
39,37,Ohio,Darke County,75-79,903,1078,1,6,0,2,2,0,0,1,5,8
39,37,Ohio,Darke County,80-84,548,694,5,6,1,1,0,0,0,0,5,5
39,37,Ohio,Darke County,85,445,877,3,1,3,2,1,1,0,0,3,1
39,39,Ohio,Defiance County,0-4,1036,988,24,20,5,6,8,6,2,1,162,136
39,39,Ohio,Defiance County,5-9,1130,1105,21,18,3,3,2,15,1,0,181,177
39,39,Ohio,Defiance County,10-14,1242,1134,33,38,7,5,7,4,0,1,216,198
39,39,Ohio,Defiance County,15-19,1256,1178,59,44,1,5,17,14,0,0,218,179
39,39,Ohio,Defiance County,20-24,1137,1041,41,40,9,6,11,8,0,0,179,140
39,39,Ohio,Defiance County,25-29,1114,1046,43,22,6,6,8,4,0,0,170,102
39,39,Ohio,Defiance County,30-34,1087,1043,21,13,7,4,8,7,0,2,163,155
39,39,Ohio,Defiance County,35-39,1104,1172,32,17,4,3,4,6,1,0,145,156
39,39,Ohio,Defiance County,40-44,988,1048,27,20,2,3,1,3,0,0,124,142
39,39,Ohio,Defiance County,45-49,1132,1116,23,18,4,11,3,4,0,0,119,97
